national_ref;way_id;osm_link;name;highway_tag;speed_limit;
V94160_1049;2675790656;"https://www.openstreetmap.org/way/2675790656";null;null;null;
V94160_1050;2675790657;"https://www.openstreetmap.org/way/2675790657";null;null;null;
V94160_1051;2675790658;"https://www.openstreetmap.org/way/2675790658";null;null;null;
V94160_1052;2675790659;"https://www.openstreetmap.org/way/2675790659";null;null;null;
V94160_1053;2675790660;"https://www.openstreetmap.org/way/2675790660";null;null;null;
V94160_1054;2675790661;"https://www.openstreetmap.org/way/2675790661";null;null;null;
V94160_1055;2675790662;"https://www.openstreetmap.org/way/2675790662";null;null;null;
V94160_1056;2675790665;"https://www.openstreetmap.org/way/2675790665";null;null;null;
V94160_1057;2675790666;"https://www.openstreetmap.org/way/2675790666";null;null;null;
V94160_1058;2675790667;"https://www.openstreetmap.org/way/2675790667";null;null;null;
V94160_1059;2710515985;"https://www.openstreetmap.org/way/2710515985";null;null;null;
V94160_1060;2881900491;"https://www.openstreetmap.org/way/2881900491";null;null;null;
V94160_1061;2881900499;"https://www.openstreetmap.org/way/2881900499";null;null;null;
V94160_1062;2882446709;"https://www.openstreetmap.org/way/2882446709";null;null;null;
V94160_1063;3287262152;"https://www.openstreetmap.org/way/3287262152";null;null;null;
V94160_1064;3287262157;"https://www.openstreetmap.org/way/3287262157";null;null;null;
V94160_1065;3298086521;"https://www.openstreetmap.org/way/3298086521";null;null;null;
V94160_1066;3298086522;"https://www.openstreetmap.org/way/3298086522";null;null;null;
V94160_1067;3298086524;"https://www.openstreetmap.org/way/3298086524";null;null;null;
V94160_1068;3298086525;"https://www.openstreetmap.org/way/3298086525";null;null;null;
V94160_1069;3298086527;"https://www.openstreetmap.org/way/3298086527";null;null;null;
V94160_1070;3446157553;"https://www.openstreetmap.org/way/3446157553";null;null;null;
V94160_1071;4565173258;"https://www.openstreetmap.org/way/4565173258";null;null;null;
V94160_1072;4565173259;"https://www.openstreetmap.org/way/4565173259";null;null;null;
V94160_1073;4565173273;"https://www.openstreetmap.org/way/4565173273";null;null;null;
V94160_1074;4565173274;"https://www.openstreetmap.org/way/4565173274";null;null;null;
V94160_1075;4565173275;"https://www.openstreetmap.org/way/4565173275";null;null;null;
V94160_1076;5235947514;"https://www.openstreetmap.org/way/5235947514";null;null;null;
V94160_1077;5985310431;"https://www.openstreetmap.org/way/5985310431";null;null;null;
V94160_1078;6335654787;"https://www.openstreetmap.org/way/6335654787";null;null;null;
V94160_1079;6335654788;"https://www.openstreetmap.org/way/6335654788";null;null;null;
V94160_1080;6335654789;"https://www.openstreetmap.org/way/6335654789";null;null;null;
V94160_1081;6335654790;"https://www.openstreetmap.org/way/6335654790";null;null;null;
V94160_1082;6335654791;"https://www.openstreetmap.org/way/6335654791";null;null;null;
V94160_1083;6335654792;"https://www.openstreetmap.org/way/6335654792";null;null;null;
V94160_1084;6335654793;"https://www.openstreetmap.org/way/6335654793";null;null;null;
V94160_1085;6335654794;"https://www.openstreetmap.org/way/6335654794";null;null;null;
V94160_1086;6335654795;"https://www.openstreetmap.org/way/6335654795";null;null;null;
V94160_1087;6335654796;"https://www.openstreetmap.org/way/6335654796";null;null;null;
V94160_1088;6335654797;"https://www.openstreetmap.org/way/6335654797";null;null;null;
V94160_1089;6335654798;"https://www.openstreetmap.org/way/6335654798";null;null;null;
V94160_1090;6335654799;"https://www.openstreetmap.org/way/6335654799";null;null;null;
V94160_1091;6335654800;"https://www.openstreetmap.org/way/6335654800";null;null;null;
V94160_1092;6335654801;"https://www.openstreetmap.org/way/6335654801";null;null;null;
V94160_1093;6335654802;"https://www.openstreetmap.org/way/6335654802";null;null;null;
V94160_1094;6335654803;"https://www.openstreetmap.org/way/6335654803";null;null;null;
V94160_1095;6335654804;"https://www.openstreetmap.org/way/6335654804";null;null;null;
V94160_1096;6335654805;"https://www.openstreetmap.org/way/6335654805";null;null;null;
V94160_1097;6335654806;"https://www.openstreetmap.org/way/6335654806";null;null;null;
V94160_1098;6335654807;"https://www.openstreetmap.org/way/6335654807";null;null;null;
V94160_1099;6387617333;"https://www.openstreetmap.org/way/6387617333";null;null;null;
V94160_1100;6620361090;"https://www.openstreetmap.org/way/6620361090";null;null;null;
V94160_1101;6620367938;"https://www.openstreetmap.org/way/6620367938";null;null;null;
V94160_1102;6622861398;"https://www.openstreetmap.org/way/6622861398";null;null;null;
V94160_1103;6847578598;"https://www.openstreetmap.org/way/6847578598";null;null;null;
V94160_1104;6847578599;"https://www.openstreetmap.org/way/6847578599";null;null;null;
V94160_1105;6847578606;"https://www.openstreetmap.org/way/6847578606";null;null;null;
V94160_1106;6847578607;"https://www.openstreetmap.org/way/6847578607";null;null;null;
V94160_1107;6847578608;"https://www.openstreetmap.org/way/6847578608";null;null;null;
V94160_1108;6847578609;"https://www.openstreetmap.org/way/6847578609";null;null;null;
V94160_1109;6847578618;"https://www.openstreetmap.org/way/6847578618";null;null;null;
V94160_1110;6847578619;"https://www.openstreetmap.org/way/6847578619";null;null;null;
V94160_1111;6847578620;"https://www.openstreetmap.org/way/6847578620";null;null;null;
V94160_1112;6847578621;"https://www.openstreetmap.org/way/6847578621";null;null;null;
V94160_1113;6847578622;"https://www.openstreetmap.org/way/6847578622";null;null;null;
V94160_1114;6847578623;"https://www.openstreetmap.org/way/6847578623";null;null;null;
V94160_1115;6847578624;"https://www.openstreetmap.org/way/6847578624";null;null;null;
V94160_1116;6847578625;"https://www.openstreetmap.org/way/6847578625";null;null;null;
V94160_1117;6847578626;"https://www.openstreetmap.org/way/6847578626";null;null;null;
V94160_1118;6847578627;"https://www.openstreetmap.org/way/6847578627";null;null;null;
V94160_1119;7233115609;"https://www.openstreetmap.org/way/7233115609";null;null;null;
V94160_1120;7233115610;"https://www.openstreetmap.org/way/7233115610";null;null;null;
V94160_1121;7277190588;"https://www.openstreetmap.org/way/7277190588";null;null;null;
V94160_1122;7277190589;"https://www.openstreetmap.org/way/7277190589";null;null;null;
V94160_1123;7277190590;"https://www.openstreetmap.org/way/7277190590";null;null;null;
V94160_1124;7277190591;"https://www.openstreetmap.org/way/7277190591";null;null;null;
V94160_1125;7277318241;"https://www.openstreetmap.org/way/7277318241";null;null;null;
V94160_1126;7508731946;"https://www.openstreetmap.org/way/7508731946";null;null;null;
V94160_1127;8002933183;"https://www.openstreetmap.org/way/8002933183";null;null;null;
V94160_1128;8002933184;"https://www.openstreetmap.org/way/8002933184";null;null;null;
V94160_1129;8062250893;"https://www.openstreetmap.org/way/8062250893";null;null;null;
V94160_1130;8109006404;"https://www.openstreetmap.org/way/8109006404";null;null;null;
V94160_1131;8116294318;"https://www.openstreetmap.org/way/8116294318";null;null;null;
V94160_1132;8116386845;"https://www.openstreetmap.org/way/8116386845";null;null;null;
V94160_1133;8125030709;"https://www.openstreetmap.org/way/8125030709";null;null;null;
V94160_1134;8165255078;"https://www.openstreetmap.org/way/8165255078";null;null;null;
V94160_1135;8192645296;"https://www.openstreetmap.org/way/8192645296";null;null;null;
V94160_1136;8202289483;"https://www.openstreetmap.org/way/8202289483";null;null;null;
V94160_1137;8214014066;"https://www.openstreetmap.org/way/8214014066";null;null;null;
V94160_1138;8214014067;"https://www.openstreetmap.org/way/8214014067";null;null;null;
V94160_1139;8214014068;"https://www.openstreetmap.org/way/8214014068";null;null;null;
V94160_1140;8270017037;"https://www.openstreetmap.org/way/8270017037";null;null;null;
V94160_1141;8270017038;"https://www.openstreetmap.org/way/8270017038";null;null;null;
V94160_1142;8362572696;"https://www.openstreetmap.org/way/8362572696";null;null;null;
V94160_1143;8659314467;"https://www.openstreetmap.org/way/8659314467";null;null;null;
V94160_1144;8659314468;"https://www.openstreetmap.org/way/8659314468";null;null;null;
V94160_1145;8659323270;"https://www.openstreetmap.org/way/8659323270";null;null;null;
V94160_1146;8659323271;"https://www.openstreetmap.org/way/8659323271";null;null;null;
V94160_1147;8659325223;"https://www.openstreetmap.org/way/8659325223";null;null;null;
V94160_1148;8659325224;"https://www.openstreetmap.org/way/8659325224";null;null;null;
V94160_1149;8736827728;"https://www.openstreetmap.org/way/8736827728";null;null;null;
V94160_1150;8736827731;"https://www.openstreetmap.org/way/8736827731";null;null;null;
V94160_1151;9062337884;"https://www.openstreetmap.org/way/9062337884";null;null;null;
V94160_1152;9062337885;"https://www.openstreetmap.org/way/9062337885";null;null;null;
V94160_1153;9062337886;"https://www.openstreetmap.org/way/9062337886";null;null;null;
V94160_1154;9308287908;"https://www.openstreetmap.org/way/9308287908";null;null;null;
V94160_1155;9308287910;"https://www.openstreetmap.org/way/9308287910";null;null;null;
V94160_1156;9464704129;"https://www.openstreetmap.org/way/9464704129";null;null;null;
V94160_1157;9464704130;"https://www.openstreetmap.org/way/9464704130";null;null;null;
V94160_1158;9464704131;"https://www.openstreetmap.org/way/9464704131";null;null;null;
V94160_1159;9534164265;"https://www.openstreetmap.org/way/9534164265";null;null;null;
V94160_1160;9534164266;"https://www.openstreetmap.org/way/9534164266";null;null;null;
V94160_1161;9534164267;"https://www.openstreetmap.org/way/9534164267";null;null;null;
V94160_1162;243896659;"https://www.openstreetmap.org/way/243896659";null;null;null;
V94160_1163;247277418;"https://www.openstreetmap.org/way/247277418";null;null;null;
V94160_1164;247277427;"https://www.openstreetmap.org/way/247277427";null;null;null;
V94160_1165;247277436;"https://www.openstreetmap.org/way/247277436";null;null;null;
V94160_1166;268227638;"https://www.openstreetmap.org/way/268227638";null;null;null;
V94160_1167;699559804;"https://www.openstreetmap.org/way/699559804";null;null;null;
V94160_1168;699559805;"https://www.openstreetmap.org/way/699559805";null;null;null;
V94160_1169;699559813;"https://www.openstreetmap.org/way/699559813";null;null;null;
V94160_1170;699559814;"https://www.openstreetmap.org/way/699559814";null;null;null;
V94160_1171;699559815;"https://www.openstreetmap.org/way/699559815";null;null;null;
V94160_1172;719683094;"https://www.openstreetmap.org/way/719683094";null;null;null;
V94160_1173;1502899159;"https://www.openstreetmap.org/way/1502899159";null;null;null;
V94160_1174;2014221023;"https://www.openstreetmap.org/way/2014221023";null;null;null;
V94160_1175;2014221024;"https://www.openstreetmap.org/way/2014221024";null;null;null;
V94160_1176;2014221026;"https://www.openstreetmap.org/way/2014221026";null;null;null;
V94160_1177;2014221030;"https://www.openstreetmap.org/way/2014221030";null;null;null;
V94160_1178;2014221031;"https://www.openstreetmap.org/way/2014221031";null;null;null;
V94160_1179;2014228918;"https://www.openstreetmap.org/way/2014228918";null;null;null;
V94160_1180;2014228967;"https://www.openstreetmap.org/way/2014228967";null;null;null;
V94160_1181;2014228974;"https://www.openstreetmap.org/way/2014228974";null;null;null;
V94160_1182;2014228977;"https://www.openstreetmap.org/way/2014228977";null;null;null;
V94160_1183;5584723174;"https://www.openstreetmap.org/way/5584723174";null;null;null;
V94160_1184;5584723175;"https://www.openstreetmap.org/way/5584723175";null;null;null;
V94160_1185;243896632;"https://www.openstreetmap.org/way/243896632";null;null;null;
V94160_1186;267104804;"https://www.openstreetmap.org/way/267104804";null;null;null;
V94160_1187;267104806;"https://www.openstreetmap.org/way/267104806";null;null;null;
V94160_1188;699559806;"https://www.openstreetmap.org/way/699559806";null;null;null;
V94160_1189;699559807;"https://www.openstreetmap.org/way/699559807";null;null;null;
V94160_1190;699559816;"https://www.openstreetmap.org/way/699559816";null;null;null;
V94160_1191;699559817;"https://www.openstreetmap.org/way/699559817";null;null;null;
V94160_1192;699559820;"https://www.openstreetmap.org/way/699559820";null;null;null;
V94160_1193;699559821;"https://www.openstreetmap.org/way/699559821";null;null;null;
V94160_1194;699559822;"https://www.openstreetmap.org/way/699559822";null;null;null;
V94160_1195;699559823;"https://www.openstreetmap.org/way/699559823";null;null;null;
V94160_1196;699559824;"https://www.openstreetmap.org/way/699559824";null;null;null;
V94160_1197;719657081;"https://www.openstreetmap.org/way/719657081";null;null;null;
V94160_1198;719657085;"https://www.openstreetmap.org/way/719657085";null;null;null;
V94160_1199;719657088;"https://www.openstreetmap.org/way/719657088";null;null;null;
V94160_1200;1393717957;"https://www.openstreetmap.org/way/1393717957";null;null;null;
V94160_1201;1393717959;"https://www.openstreetmap.org/way/1393717959";null;null;null;
V94160_1202;1393717965;"https://www.openstreetmap.org/way/1393717965";null;null;null;
V94160_1203;1393717967;"https://www.openstreetmap.org/way/1393717967";null;null;null;
V94160_1204;2014228927;"https://www.openstreetmap.org/way/2014228927";null;null;null;
V94160_1205;2014228975;"https://www.openstreetmap.org/way/2014228975";null;null;null;
V94160_1206;2014228979;"https://www.openstreetmap.org/way/2014228979";null;null;null;
V94160_1207;3217407286;"https://www.openstreetmap.org/way/3217407286";null;null;null;
V94160_1208;3217407289;"https://www.openstreetmap.org/way/3217407289";null;null;null;
V94160_1209;5241701303;"https://www.openstreetmap.org/way/5241701303";null;null;null;
V94160_1210;6939171658;"https://www.openstreetmap.org/way/6939171658";null;null;null;
V94160_1211;6939181165;"https://www.openstreetmap.org/way/6939181165";null;null;null;
V94160_1212;6939199770;"https://www.openstreetmap.org/way/6939199770";null;null;null;
V94160_1213;8214007391;"https://www.openstreetmap.org/way/8214007391";null;null;null;
V94160_1214;8214083163;"https://www.openstreetmap.org/way/8214083163";null;null;null;
V94160_1215;243892329;"https://www.openstreetmap.org/way/243892329";null;null;null;
V94160_1216;243892642;"https://www.openstreetmap.org/way/243892642";null;null;null;
V94160_1217;243893514;"https://www.openstreetmap.org/way/243893514";null;null;null;
V94160_1218;243893763;"https://www.openstreetmap.org/way/243893763";null;null;null;
V94160_1219;243893915;"https://www.openstreetmap.org/way/243893915";null;null;null;
V94160_1220;249624205;"https://www.openstreetmap.org/way/249624205";null;null;null;
V94160_1221;418860000;"https://www.openstreetmap.org/way/418860000";null;null;null;
V94160_1222;431424109;"https://www.openstreetmap.org/way/431424109";null;null;null;
V94160_1223;695169299;"https://www.openstreetmap.org/way/695169299";null;null;null;
V94160_1224;1482577147;"https://www.openstreetmap.org/way/1482577147";null;null;null;
V94160_1225;1503878285;"https://www.openstreetmap.org/way/1503878285";null;null;null;
V94160_1226;1503878287;"https://www.openstreetmap.org/way/1503878287";null;null;null;
V94160_1227;1585169387;"https://www.openstreetmap.org/way/1585169387";null;null;null;
V94160_1228;1585217118;"https://www.openstreetmap.org/way/1585217118";null;null;null;
V94160_1229;1627485596;"https://www.openstreetmap.org/way/1627485596";null;null;null;
V94160_1230;1771543736;"https://www.openstreetmap.org/way/1771543736";null;null;null;
V94160_1231;2211157034;"https://www.openstreetmap.org/way/2211157034";null;null;null;
V94160_1232;2211157039;"https://www.openstreetmap.org/way/2211157039";null;null;null;
V94160_1233;2279299059;"https://www.openstreetmap.org/way/2279299059";null;null;null;
V94160_1234;2279299063;"https://www.openstreetmap.org/way/2279299063";null;null;null;
V94160_1235;2321729946;"https://www.openstreetmap.org/way/2321729946";null;null;null;
V94160_1236;2321729948;"https://www.openstreetmap.org/way/2321729948";null;null;null;
V94160_1237;2321729951;"https://www.openstreetmap.org/way/2321729951";null;null;null;
V94160_1238;2335405997;"https://www.openstreetmap.org/way/2335405997";null;null;null;
V94160_1239;2710515987;"https://www.openstreetmap.org/way/2710515987";null;null;null;
V94160_1240;2710515988;"https://www.openstreetmap.org/way/2710515988";null;null;null;
V94160_1241;2710515993;"https://www.openstreetmap.org/way/2710515993";null;null;null;
V94160_1242;2710515996;"https://www.openstreetmap.org/way/2710515996";null;null;null;
V94160_1243;2710515997;"https://www.openstreetmap.org/way/2710515997";null;null;null;
V94160_1244;2710515998;"https://www.openstreetmap.org/way/2710515998";null;null;null;
V94160_1245;2710515999;"https://www.openstreetmap.org/way/2710515999";null;null;null;
V94160_1246;2710516000;"https://www.openstreetmap.org/way/2710516000";null;null;null;
V94160_1247;2710516001;"https://www.openstreetmap.org/way/2710516001";null;null;null;
V94160_1248;2710516002;"https://www.openstreetmap.org/way/2710516002";null;null;null;
V94160_1249;2710516003;"https://www.openstreetmap.org/way/2710516003";null;null;null;
V94160_1250;2710516004;"https://www.openstreetmap.org/way/2710516004";null;null;null;
V94160_1251;2710516005;"https://www.openstreetmap.org/way/2710516005";null;null;null;
V94160_1252;2710516006;"https://www.openstreetmap.org/way/2710516006";null;null;null;
V94160_1253;2710516008;"https://www.openstreetmap.org/way/2710516008";null;null;null;
V94160_1254;2710516009;"https://www.openstreetmap.org/way/2710516009";null;null;null;
V94160_1255;2710516010;"https://www.openstreetmap.org/way/2710516010";null;null;null;
V94160_1256;2710516011;"https://www.openstreetmap.org/way/2710516011";null;null;null;
V94160_1257;2710516013;"https://www.openstreetmap.org/way/2710516013";null;null;null;
V94160_1258;2710516015;"https://www.openstreetmap.org/way/2710516015";null;null;null;
V94160_1259;2881900492;"https://www.openstreetmap.org/way/2881900492";null;null;null;
V94160_1260;2882446710;"https://www.openstreetmap.org/way/2882446710";null;null;null;
V94160_1261;3446157533;"https://www.openstreetmap.org/way/3446157533";null;null;null;
V94160_1262;3446157540;"https://www.openstreetmap.org/way/3446157540";null;null;null;
V94160_1263;3446157544;"https://www.openstreetmap.org/way/3446157544";null;null;null;
V94160_1264;3446157546;"https://www.openstreetmap.org/way/3446157546";null;null;null;
V94160_1265;4565173276;"https://www.openstreetmap.org/way/4565173276";null;null;null;
V94160_1266;4565173278;"https://www.openstreetmap.org/way/4565173278";null;null;null;
V94160_1267;4565173279;"https://www.openstreetmap.org/way/4565173279";null;null;null;
V94160_1268;4565173280;"https://www.openstreetmap.org/way/4565173280";null;null;null;
V94160_1269;4565173281;"https://www.openstreetmap.org/way/4565173281";null;null;null;
V94160_1270;4565173282;"https://www.openstreetmap.org/way/4565173282";null;null;null;
V94160_1271;4565173283;"https://www.openstreetmap.org/way/4565173283";null;null;null;
V94160_1272;4565173284;"https://www.openstreetmap.org/way/4565173284";null;null;null;
V94160_1273;4565173285;"https://www.openstreetmap.org/way/4565173285";null;null;null;
V94160_1274;4565173286;"https://www.openstreetmap.org/way/4565173286";null;null;null;
V94160_1275;4565173590;"https://www.openstreetmap.org/way/4565173590";null;null;null;
V94160_1276;4565173591;"https://www.openstreetmap.org/way/4565173591";null;null;null;
V94160_1277;4565173593;"https://www.openstreetmap.org/way/4565173593";null;null;null;
V94160_1278;5432312682;"https://www.openstreetmap.org/way/5432312682";null;null;null;
V94160_1279;5432312683;"https://www.openstreetmap.org/way/5432312683";null;null;null;
V94160_1280;5432312684;"https://www.openstreetmap.org/way/5432312684";null;null;null;
V94160_1281;5432312685;"https://www.openstreetmap.org/way/5432312685";null;null;null;
V94160_1282;5432312686;"https://www.openstreetmap.org/way/5432312686";null;null;null;
V94160_1283;5432312687;"https://www.openstreetmap.org/way/5432312687";null;null;null;
V94160_1284;5432312688;"https://www.openstreetmap.org/way/5432312688";null;null;null;
V94160_1285;6048939778;"https://www.openstreetmap.org/way/6048939778";null;null;null;
V94160_1286;6048939779;"https://www.openstreetmap.org/way/6048939779";null;null;null;
V94160_1287;6048939780;"https://www.openstreetmap.org/way/6048939780";null;null;null;
V94160_1288;6048939781;"https://www.openstreetmap.org/way/6048939781";null;null;null;
V94160_1289;6048939782;"https://www.openstreetmap.org/way/6048939782";null;null;null;
V94160_1290;6048939783;"https://www.openstreetmap.org/way/6048939783";null;null;null;
V94160_1291;6048939784;"https://www.openstreetmap.org/way/6048939784";null;null;null;
V94160_1292;6048940285;"https://www.openstreetmap.org/way/6048940285";null;null;null;
V94160_1293;6048940286;"https://www.openstreetmap.org/way/6048940286";null;null;null;
V94160_1294;6049004672;"https://www.openstreetmap.org/way/6049004672";null;null;null;
V94160_1295;6049004673;"https://www.openstreetmap.org/way/6049004673";null;null;null;
V94160_1296;6049004674;"https://www.openstreetmap.org/way/6049004674";null;null;null;
V94160_1297;6049004675;"https://www.openstreetmap.org/way/6049004675";null;null;null;
V94160_1298;6049004676;"https://www.openstreetmap.org/way/6049004676";null;null;null;
V94160_1299;6049004677;"https://www.openstreetmap.org/way/6049004677";null;null;null;
V94160_1300;6049004678;"https://www.openstreetmap.org/way/6049004678";null;null;null;
V94160_1301;6049004679;"https://www.openstreetmap.org/way/6049004679";null;null;null;
V94160_1302;6049004680;"https://www.openstreetmap.org/way/6049004680";null;null;null;
V94160_1303;6049004681;"https://www.openstreetmap.org/way/6049004681";null;null;null;
V94160_1304;6049004682;"https://www.openstreetmap.org/way/6049004682";null;null;null;
V94160_1305;6049004683;"https://www.openstreetmap.org/way/6049004683";null;null;null;
V94160_1306;6049004684;"https://www.openstreetmap.org/way/6049004684";null;null;null;
V94160_1307;6049008485;"https://www.openstreetmap.org/way/6049008485";null;null;null;
V94160_1308;6049008486;"https://www.openstreetmap.org/way/6049008486";null;null;null;
V94160_1309;6049008487;"https://www.openstreetmap.org/way/6049008487";null;null;null;
V94160_1310;6049008488;"https://www.openstreetmap.org/way/6049008488";null;null;null;
V94160_1311;6049008489;"https://www.openstreetmap.org/way/6049008489";null;null;null;
V94160_1312;6049008490;"https://www.openstreetmap.org/way/6049008490";null;null;null;
V94160_1313;6049008491;"https://www.openstreetmap.org/way/6049008491";null;null;null;
V94160_1314;6049008492;"https://www.openstreetmap.org/way/6049008492";null;null;null;
V94160_1315;6049008493;"https://www.openstreetmap.org/way/6049008493";null;null;null;
V94160_1316;6049008494;"https://www.openstreetmap.org/way/6049008494";null;null;null;
V94160_1317;6049008495;"https://www.openstreetmap.org/way/6049008495";null;null;null;
V94160_1318;6049008496;"https://www.openstreetmap.org/way/6049008496";null;null;null;
V94160_1319;6049008497;"https://www.openstreetmap.org/way/6049008497";null;null;null;
V94160_1320;6049008498;"https://www.openstreetmap.org/way/6049008498";null;null;null;
V94160_1321;6049008501;"https://www.openstreetmap.org/way/6049008501";null;null;null;
V94160_1322;6049008502;"https://www.openstreetmap.org/way/6049008502";null;null;null;
V94160_1323;6049008503;"https://www.openstreetmap.org/way/6049008503";null;null;null;
V94160_1324;6049008504;"https://www.openstreetmap.org/way/6049008504";null;null;null;
V94160_1325;6049008505;"https://www.openstreetmap.org/way/6049008505";null;null;null;
V94160_1326;6049008506;"https://www.openstreetmap.org/way/6049008506";null;null;null;
V94160_1327;6049008507;"https://www.openstreetmap.org/way/6049008507";null;null;null;
V94160_1328;6049008508;"https://www.openstreetmap.org/way/6049008508";null;null;null;
V94160_1329;6049008509;"https://www.openstreetmap.org/way/6049008509";null;null;null;
V94160_1330;6049008510;"https://www.openstreetmap.org/way/6049008510";null;null;null;
V94160_1331;6049008511;"https://www.openstreetmap.org/way/6049008511";null;null;null;
V94160_1332;6049008512;"https://www.openstreetmap.org/way/6049008512";null;null;null;
V94160_1333;6049008513;"https://www.openstreetmap.org/way/6049008513";null;null;null;
V94160_1334;6049008514;"https://www.openstreetmap.org/way/6049008514";null;null;null;
V94160_1335;6049008515;"https://www.openstreetmap.org/way/6049008515";null;null;null;
V94160_1336;6049008516;"https://www.openstreetmap.org/way/6049008516";null;null;null;
V94160_1337;6049008517;"https://www.openstreetmap.org/way/6049008517";null;null;null;
V94160_1338;6049008518;"https://www.openstreetmap.org/way/6049008518";null;null;null;
V94160_1339;6049008519;"https://www.openstreetmap.org/way/6049008519";null;null;null;
V94160_1340;6049008520;"https://www.openstreetmap.org/way/6049008520";null;null;null;
V94160_1341;6049008521;"https://www.openstreetmap.org/way/6049008521";null;null;null;
V94160_1342;6049008522;"https://www.openstreetmap.org/way/6049008522";null;null;null;
V94160_1343;6049008524;"https://www.openstreetmap.org/way/6049008524";null;null;null;
V94160_1344;6049008525;"https://www.openstreetmap.org/way/6049008525";null;null;null;
V94160_1345;6049008526;"https://www.openstreetmap.org/way/6049008526";null;null;null;
V94160_1346;6049008527;"https://www.openstreetmap.org/way/6049008527";null;null;null;
V94160_1347;6049008528;"https://www.openstreetmap.org/way/6049008528";null;null;null;
V94160_1348;6049008529;"https://www.openstreetmap.org/way/6049008529";null;null;null;
V94160_1349;6049008537;"https://www.openstreetmap.org/way/6049008537";null;null;null;
V94160_1350;6049008538;"https://www.openstreetmap.org/way/6049008538";null;null;null;
V94160_1351;6049008539;"https://www.openstreetmap.org/way/6049008539";null;null;null;
V94160_1352;6049008540;"https://www.openstreetmap.org/way/6049008540";null;null;null;
V94160_1353;6049008541;"https://www.openstreetmap.org/way/6049008541";null;null;null;
V94160_1354;6049008542;"https://www.openstreetmap.org/way/6049008542";null;null;null;
V94160_1355;6049008543;"https://www.openstreetmap.org/way/6049008543";null;null;null;
V94160_1356;6049008544;"https://www.openstreetmap.org/way/6049008544";null;null;null;
V94160_1357;6049008545;"https://www.openstreetmap.org/way/6049008545";null;null;null;
V94160_1358;6049008546;"https://www.openstreetmap.org/way/6049008546";null;null;null;
V94160_1359;6049008547;"https://www.openstreetmap.org/way/6049008547";null;null;null;
V94160_1360;6049008548;"https://www.openstreetmap.org/way/6049008548";null;null;null;
V94160_1361;6049008549;"https://www.openstreetmap.org/way/6049008549";null;null;null;
V94160_1362;6049008550;"https://www.openstreetmap.org/way/6049008550";null;null;null;
V94160_1363;6049008551;"https://www.openstreetmap.org/way/6049008551";null;null;null;
V94160_1364;6049008552;"https://www.openstreetmap.org/way/6049008552";null;null;null;
V94160_1365;6049008553;"https://www.openstreetmap.org/way/6049008553";null;null;null;
V94160_1366;6049008554;"https://www.openstreetmap.org/way/6049008554";null;null;null;
V94160_1367;6049008555;"https://www.openstreetmap.org/way/6049008555";null;null;null;
V94160_1368;6049008556;"https://www.openstreetmap.org/way/6049008556";null;null;null;
V94160_1369;6049008557;"https://www.openstreetmap.org/way/6049008557";null;null;null;
V94160_1370;6049008558;"https://www.openstreetmap.org/way/6049008558";null;null;null;
V94160_1371;6049008559;"https://www.openstreetmap.org/way/6049008559";null;null;null;
V94160_1372;6049008560;"https://www.openstreetmap.org/way/6049008560";null;null;null;
V94160_1373;6049008561;"https://www.openstreetmap.org/way/6049008561";null;null;null;
V94160_1374;6049008562;"https://www.openstreetmap.org/way/6049008562";null;null;null;
V94160_1375;6847578600;"https://www.openstreetmap.org/way/6847578600";null;null;null;
V94160_1376;6847578601;"https://www.openstreetmap.org/way/6847578601";null;null;null;
V94160_1377;6847578616;"https://www.openstreetmap.org/way/6847578616";null;null;null;
V94160_1378;6847578617;"https://www.openstreetmap.org/way/6847578617";null;null;null;
V94160_1379;7976971360;"https://www.openstreetmap.org/way/7976971360";null;null;null;
V94160_1380;7976971361;"https://www.openstreetmap.org/way/7976971361";null;null;null;
V94160_1381;7976971362;"https://www.openstreetmap.org/way/7976971362";null;null;null;
V94160_1382;7976971363;"https://www.openstreetmap.org/way/7976971363";null;null;null;
V94160_1383;7976971364;"https://www.openstreetmap.org/way/7976971364";null;null;null;
V94160_1384;7976971365;"https://www.openstreetmap.org/way/7976971365";null;null;null;
V94160_1385;7976971366;"https://www.openstreetmap.org/way/7976971366";null;null;null;
V94160_1386;7976971367;"https://www.openstreetmap.org/way/7976971367";null;null;null;
V94160_1387;7976971368;"https://www.openstreetmap.org/way/7976971368";null;null;null;
V94160_1388;7976971369;"https://www.openstreetmap.org/way/7976971369";null;null;null;
V94160_1389;7976971370;"https://www.openstreetmap.org/way/7976971370";null;null;null;
V94160_1390;7976971371;"https://www.openstreetmap.org/way/7976971371";null;null;null;
V94160_1391;7976971372;"https://www.openstreetmap.org/way/7976971372";null;null;null;
V94160_1392;7976971373;"https://www.openstreetmap.org/way/7976971373";null;null;null;
V94160_1393;7976971374;"https://www.openstreetmap.org/way/7976971374";null;null;null;
V94160_1394;7976971375;"https://www.openstreetmap.org/way/7976971375";null;null;null;
V94160_1395;7976971376;"https://www.openstreetmap.org/way/7976971376";null;null;null;
V94160_1396;8002933181;"https://www.openstreetmap.org/way/8002933181";null;null;null;
V94160_1397;8002933182;"https://www.openstreetmap.org/way/8002933182";null;null;null;
V94160_1398;243892373;"https://www.openstreetmap.org/way/243892373";null;null;null;
V94160_1399;1425307938;"https://www.openstreetmap.org/way/1425307938";null;null;null;
