national_ref;way_id;osm_link;name;highway_tag;speed_limit;
V75013_982;165814480;"https://www.openstreetmap.org/way/165814480";null;footway;null;
V75013_983;165817572;"https://www.openstreetmap.org/way/165817572";null;footway;null;
V75013_984;165817573;"https://www.openstreetmap.org/way/165817573";null;footway;null;
V75013_985;165817574;"https://www.openstreetmap.org/way/165817574";null;footway;null;
V75013_986;165817575;"https://www.openstreetmap.org/way/165817575";null;footway;null;
V75013_987;165817576;"https://www.openstreetmap.org/way/165817576";Rue Fernand Widal;residential;30;
V75013_988;165817578;"https://www.openstreetmap.org/way/165817578";null;footway;null;
V75013_989;165817579;"https://www.openstreetmap.org/way/165817579";null;footway;null;
V75013_990;165817580;"https://www.openstreetmap.org/way/165817580";null;footway;null;
V75013_991;165817581;"https://www.openstreetmap.org/way/165817581";null;footway;null;
V75013_992;165817582;"https://www.openstreetmap.org/way/165817582";null;footway;null;
V75013_993;165817583;"https://www.openstreetmap.org/way/165817583";null;footway;null;
V75013_994;165817584;"https://www.openstreetmap.org/way/165817584";null;footway;null;
V75013_995;165817585;"https://www.openstreetmap.org/way/165817585";null;footway;null;
V75013_996;165817586;"https://www.openstreetmap.org/way/165817586";null;footway;null;
V75013_997;165817587;"https://www.openstreetmap.org/way/165817587";null;footway;null;
V75013_998;165817588;"https://www.openstreetmap.org/way/165817588";null;steps;null;
V75013_999;165817589;"https://www.openstreetmap.org/way/165817589";Avenue de la Porte d'Italie;service;null;
V75013_1000;165817591;"https://www.openstreetmap.org/way/165817591";null;footway;null;
V75013_1001;165818767;"https://www.openstreetmap.org/way/165818767";Rue Annie Girardot;residential;30;
V75013_1002;165819428;"https://www.openstreetmap.org/way/165819428";null;footway;null;
V75013_1003;165819429;"https://www.openstreetmap.org/way/165819429";Rue Madeleine Brès;pedestrian;null;
V75013_1004;166753100;"https://www.openstreetmap.org/way/166753100";Place Jeanne d'Arc;tertiary;30;
V75013_1005;166753145;"https://www.openstreetmap.org/way/166753145";Avenue Claude Regaud;secondary;30;
V75013_1006;166755011;"https://www.openstreetmap.org/way/166755011";Rue de Tolbiac;secondary;30;
V75013_1007;166755012;"https://www.openstreetmap.org/way/166755012";Rue de Tolbiac;secondary;30;
V75013_1008;166755013;"https://www.openstreetmap.org/way/166755013";Boulevard Masséna;primary;50;
V75013_1009;166755014;"https://www.openstreetmap.org/way/166755014";Boulevard Vincent Auriol;service;30;
V75013_1010;166755017;"https://www.openstreetmap.org/way/166755017";Rue Ricaut;residential;null;
V75013_1011;166755018;"https://www.openstreetmap.org/way/166755018";Avenue Edison;residential;30;
V75013_1012;167401864;"https://www.openstreetmap.org/way/167401864";Cour Saint-Louis;service;null;
V75013_1013;167401865;"https://www.openstreetmap.org/way/167401865";null;service;null;
V75013_1014;167401870;"https://www.openstreetmap.org/way/167401870";null;service;null;
V75013_1015;167401873;"https://www.openstreetmap.org/way/167401873";null;service;null;
V75013_1016;167401875;"https://www.openstreetmap.org/way/167401875";Terrasse de la Hauteur;service;null;
V75013_1017;167813486;"https://www.openstreetmap.org/way/167813486";null;residential;30;
V75013_1018;169488965;"https://www.openstreetmap.org/way/169488965";Passage Trubert-Bellier;residential;30;
V75013_1019;169488969;"https://www.openstreetmap.org/way/169488969";Passage Trubert-Bellier;residential;30;
V75013_1020;169488970;"https://www.openstreetmap.org/way/169488970";Rue Damesme;residential;30;
V75013_1021;169488971;"https://www.openstreetmap.org/way/169488971";Rue Ernest et Henri Rousselle;residential;30;
V75013_1022;169488974;"https://www.openstreetmap.org/way/169488974";Rue Henri Pape;residential;30;
V75013_1023;169830969;"https://www.openstreetmap.org/way/169830969";Avenue Pierre de Coubertin;primary;30;
V75013_1024;170976139;"https://www.openstreetmap.org/way/170976139";Cité Fleurie;footway;null;
V75013_1025;170976177;"https://www.openstreetmap.org/way/170976177";Cité Fleurie;footway;null;
V75013_1026;170976233;"https://www.openstreetmap.org/way/170976233";Cité Fleurie;footway;null;
V75013_1027;170976252;"https://www.openstreetmap.org/way/170976252";Cité Fleurie;footway;null;
V75013_1028;171927177;"https://www.openstreetmap.org/way/171927177";Boulevard Auguste Blanqui;primary;30;
V75013_1029;171930668;"https://www.openstreetmap.org/way/171930668";Rue Vergniaud;residential;30;
V75013_1030;171930669;"https://www.openstreetmap.org/way/171930669";Rue de la Glacière;tertiary;30;
V75013_1031;171930672;"https://www.openstreetmap.org/way/171930672";Villa Daviel;service;30;
V75013_1032;171948830;"https://www.openstreetmap.org/way/171948830";Rue Samson;living_street;20;
V75013_1033;171948831;"https://www.openstreetmap.org/way/171948831";Rue de la Butte-aux-Cailles;pedestrian;null;
V75013_1034;171948832;"https://www.openstreetmap.org/way/171948832";Rue de la Butte-aux-Cailles;living_street;20;
V75013_1035;171948833;"https://www.openstreetmap.org/way/171948833";Rue Jonas;living_street;20;
V75013_1036;171948834;"https://www.openstreetmap.org/way/171948834";Rue Michal;living_street;20;
V75013_1037;171948835;"https://www.openstreetmap.org/way/171948835";Rue de la Butte-aux-Cailles;living_street;20;
V75013_1038;171948836;"https://www.openstreetmap.org/way/171948836";Passage Sigaud;living_street;20;
V75013_1039;171948837;"https://www.openstreetmap.org/way/171948837";Rue Bobillot;tertiary;30;
V75013_1040;171948838;"https://www.openstreetmap.org/way/171948838";Passage Barrault;living_street;20;
V75013_1041;171948839;"https://www.openstreetmap.org/way/171948839";Rue Martin Bernard;residential;30;
V75013_1042;171948840;"https://www.openstreetmap.org/way/171948840";Rue des Cinq Diamants;living_street;20;
V75013_1043;171948842;"https://www.openstreetmap.org/way/171948842";Passage Boiton;living_street;20;
V75013_1044;171948847;"https://www.openstreetmap.org/way/171948847";Rue Martin Bernard;service;30;
V75013_1045;171948849;"https://www.openstreetmap.org/way/171948849";Rue Buot;living_street;20;
V75013_1046;172635639;"https://www.openstreetmap.org/way/172635639";Rue des Glycines;residential;30;
V75013_1047;172635640;"https://www.openstreetmap.org/way/172635640";Rue des Volubilis;residential;30;
V75013_1048;172635642;"https://www.openstreetmap.org/way/172635642";Rue de la Colonie;residential;30;
V75013_1049;172635645;"https://www.openstreetmap.org/way/172635645";Rue des Orchidées;residential;30;
V75013_1050;172635646;"https://www.openstreetmap.org/way/172635646";Square des Mimosas;residential;30;
V75013_1051;172635647;"https://www.openstreetmap.org/way/172635647";Rue du Docteur Lecène;residential;30;
V75013_1052;172635649;"https://www.openstreetmap.org/way/172635649";Rue du Docteur Landouzy;residential;30;
V75013_1053;172635650;"https://www.openstreetmap.org/way/172635650";Rue des Iris;residential;30;
V75013_1054;172635651;"https://www.openstreetmap.org/way/172635651";Rue des Liserons;residential;30;
V75013_1055;172635652;"https://www.openstreetmap.org/way/172635652";Rue Brillat-Savarin;residential;30;
V75013_1056;172635654;"https://www.openstreetmap.org/way/172635654";Rue Küss;residential;30;
V75013_1057;172635655;"https://www.openstreetmap.org/way/172635655";Rue Barrault;residential;30;
V75013_1058;172635656;"https://www.openstreetmap.org/way/172635656";Rue de la Colonie;residential;30;
V75013_1059;172635657;"https://www.openstreetmap.org/way/172635657";Rue Boussingault;residential;30;
V75013_1060;172636180;"https://www.openstreetmap.org/way/172636180";Rue Vergniaud;residential;30;
V75013_1061;172636181;"https://www.openstreetmap.org/way/172636181";Rue Charbonnel;residential;30;
V75013_1062;172636182;"https://www.openstreetmap.org/way/172636182";Rue de l'Amiral Mouchez;tertiary;30;
V75013_1063;172636183;"https://www.openstreetmap.org/way/172636183";Rue Wurtz;residential;30;
V75013_1064;172636184;"https://www.openstreetmap.org/way/172636184";Rue Barrault;residential;30;
V75013_1065;172636185;"https://www.openstreetmap.org/way/172636185";Rue Guyton de Morveau;residential;30;
V75013_1066;172636186;"https://www.openstreetmap.org/way/172636186";Rue Wurtz;residential;30;
V75013_1067;172813506;"https://www.openstreetmap.org/way/172813506";Rue Damesme;residential;30;
V75013_1068;172813507;"https://www.openstreetmap.org/way/172813507";Boulevard Kellermann;residential;30;
V75013_1069;172813508;"https://www.openstreetmap.org/way/172813508";Rue de Sainte-Hélène;tertiary;30;
V75013_1070;172813510;"https://www.openstreetmap.org/way/172813510";Rue de la Poterne des Peupliers;secondary;30;
V75013_1071;172813511;"https://www.openstreetmap.org/way/172813511";Rue Max Jacob;residential;30;
V75013_1072;172813512;"https://www.openstreetmap.org/way/172813512";Rue Keufer;residential;30;
V75013_1073;172813513;"https://www.openstreetmap.org/way/172813513";null;cycleway;null;
V75013_1074;172813514;"https://www.openstreetmap.org/way/172813514";Rue Paul Bourget;residential;30;
V75013_1075;172813515;"https://www.openstreetmap.org/way/172813515";Rue du Tibre;service;30;
V75013_1076;172813516;"https://www.openstreetmap.org/way/172813516";Rue du Docteur Bourneville;residential;30;
V75013_1077;172813517;"https://www.openstreetmap.org/way/172813517";Rue Thomire;residential;30;
V75013_1078;172814727;"https://www.openstreetmap.org/way/172814727";null;footway;null;
V75013_1079;172814728;"https://www.openstreetmap.org/way/172814728";null;footway;null;
V75013_1080;172841426;"https://www.openstreetmap.org/way/172841426";Avenue d'Italie;primary;30;
V75013_1081;172841427;"https://www.openstreetmap.org/way/172841427";Avenue d'Italie;primary;30;
V75013_1082;172841432;"https://www.openstreetmap.org/way/172841432";Rue du Docteur Laurent;residential;30;
V75013_1083;172841433;"https://www.openstreetmap.org/way/172841433";Rue du Moulin de la Pointe;residential;30;
V75013_1084;172849285;"https://www.openstreetmap.org/way/172849285";Boulevard Masséna;cycleway;null;
V75013_1085;172851526;"https://www.openstreetmap.org/way/172851526";null;service;null;
V75013_1086;172852550;"https://www.openstreetmap.org/way/172852550";null;service;null;
V75013_1087;172857780;"https://www.openstreetmap.org/way/172857780";Rue Berbier-du-Mets;residential;30;
V75013_1088;172857781;"https://www.openstreetmap.org/way/172857781";Rue Berbier-du-Mets;residential;30;
V75013_1089;172857782;"https://www.openstreetmap.org/way/172857782";Rue Corvisart;residential;30;
V75013_1090;172857783;"https://www.openstreetmap.org/way/172857783";Rue Corvisart;residential;30;
V75013_1091;172857784;"https://www.openstreetmap.org/way/172857784";Rue Corvisart;residential;30;
V75013_1092;172857785;"https://www.openstreetmap.org/way/172857785";Rue Corvisart;residential;30;
V75013_1093;172857786;"https://www.openstreetmap.org/way/172857786";Rue Gustave Geffroy;residential;30;
V75013_1094;172857787;"https://www.openstreetmap.org/way/172857787";Rue Pascal;residential;30;
V75013_1095;172857788;"https://www.openstreetmap.org/way/172857788";Rue Pascal;residential;30;
V75013_1096;172857789;"https://www.openstreetmap.org/way/172857789";Rue des Cordelières;residential;30;
V75013_1097;172857790;"https://www.openstreetmap.org/way/172857790";Place Claude Bourdet;residential;30;
V75013_1098;172857791;"https://www.openstreetmap.org/way/172857791";Rue de Croulebarbe;service;30;
V75013_1099;172858059;"https://www.openstreetmap.org/way/172858059";Rue Saint-Hippolyte;residential;30;
V75013_1100;172859125;"https://www.openstreetmap.org/way/172859125";Rue Magendie;residential;30;
V75013_1101;172859126;"https://www.openstreetmap.org/way/172859126";Rue des Tanneries;residential;30;
V75013_1102_A-6b;172957890;"https://www.openstreetmap.org/way/172957890";null;motorway;50;
V75013_1103;173030308;"https://www.openstreetmap.org/way/173030308";Passage Foubert;residential;30;
V75013_1104;174189344;"https://www.openstreetmap.org/way/174189344";Rue Trolley de Prévaux;pedestrian;null;
V75013_1105;174592129;"https://www.openstreetmap.org/way/174592129";Rue Alphand;living_street;20;
V75013_1106;174592392;"https://www.openstreetmap.org/way/174592392";null;footway;null;
V75013_1107;174614087;"https://www.openstreetmap.org/way/174614087";null;footway;null;
V75013_1108;177567198;"https://www.openstreetmap.org/way/177567198";Square Albin Cachot;pedestrian;null;
V75013_1109;180322898;"https://www.openstreetmap.org/way/180322898";null;steps;null;
V75013_1110;180322900;"https://www.openstreetmap.org/way/180322900";null;footway;null;
V75013_1111;180322901;"https://www.openstreetmap.org/way/180322901";null;footway;null;
V75013_1112;180322903;"https://www.openstreetmap.org/way/180322903";null;steps;null;
V75013_1113;180826340;"https://www.openstreetmap.org/way/180826340";Rue du Disque;residential;30;
V75013_1114;180833814;"https://www.openstreetmap.org/way/180833814";null;service;null;
V75013_1115;180833815;"https://www.openstreetmap.org/way/180833815";null;service;null;
V75013_1116;180833816;"https://www.openstreetmap.org/way/180833816";Rue Le Dantec;residential;30;
V75013_1117;180970989;"https://www.openstreetmap.org/way/180970989";Avenue Pierre Mendès France;tertiary;30;
V75013_1118;181172769;"https://www.openstreetmap.org/way/181172769";Rue Nicole-Reine Lepaute;residential;30;
V75013_1119;181595248;"https://www.openstreetmap.org/way/181595248";Boulevard de l'Hôpital;service;30;
V75013_1120;182573665;"https://www.openstreetmap.org/way/182573665";Rue des Deux Avenues;pedestrian;null;
V75013_1121;182573666;"https://www.openstreetmap.org/way/182573666";Rue des Deux Avenues;pedestrian;null;
V75013_1122;183073815;"https://www.openstreetmap.org/way/183073815";Rue André Pieyre de Mandiargues;footway;null;
V75013_1123;183073816;"https://www.openstreetmap.org/way/183073816";Place des 44 Enfants d'Izieu;pedestrian;null;
V75013_1124;183477794;"https://www.openstreetmap.org/way/183477794";Impasse Onfroy;footway;null;
V75013_1125;183688416;"https://www.openstreetmap.org/way/183688416";Rue Gerda Taro;residential;30;
V75013_1126;183688489;"https://www.openstreetmap.org/way/183688489";Square Rosny Aîné;service;30;
V75013_1127;183688490;"https://www.openstreetmap.org/way/183688490";Square Rosny Aîné;service;30;
V75013_1128;183689109;"https://www.openstreetmap.org/way/183689109";Rue du Professeur Louis Renault;residential;30;
V75013_1129;183689675;"https://www.openstreetmap.org/way/183689675";Avenue Caffieri;residential;30;
V75013_1130;183690086;"https://www.openstreetmap.org/way/183690086";Rue Gouthière;tertiary;30;
V75013_1131;184347934;"https://www.openstreetmap.org/way/184347934";Boulevard Périphérique Extérieur;trunk;70;
V75013_1132;184347936;"https://www.openstreetmap.org/way/184347936";null;trunk_link;30;
V75013_1133;184348431;"https://www.openstreetmap.org/way/184348431";Pont Amont;trunk;70;
V75013_1134;184348432;"https://www.openstreetmap.org/way/184348432";Boulevard Périphérique Intérieur;trunk;70;
V75013_1135;186227011;"https://www.openstreetmap.org/way/186227011";Boulevard Kellermann;primary;50;
V75013_1136;186227012;"https://www.openstreetmap.org/way/186227012";Rue de la Poterne des Peupliers;secondary;30;
V75013_1137;187405872;"https://www.openstreetmap.org/way/187405872";Avenue de la Sœur Rosalie;residential;30;
V75013_1138;187408331;"https://www.openstreetmap.org/way/187408331";null;pedestrian;null;
V75013_1139;187795310;"https://www.openstreetmap.org/way/187795310";Cité de Port-Royal;service;null;
V75013_1140;187795946;"https://www.openstreetmap.org/way/187795946";Square de Port-Royal;service;null;
V75013_1141;188842860;"https://www.openstreetmap.org/way/188842860";null;service;null;
V75013_1142;192218513;"https://www.openstreetmap.org/way/192218513";Rue de Rungis;tertiary;30;
V75013_1143;195204173;"https://www.openstreetmap.org/way/195204173";Avenue Claude Regaud;secondary;30;
V75013_1144;195204175;"https://www.openstreetmap.org/way/195204175";Boulevard Masséna;primary;50;
V75013_1145;195204177;"https://www.openstreetmap.org/way/195204177";Rue Albert Einstein;residential;30;
V75013_1146;195204179;"https://www.openstreetmap.org/way/195204179";Boulevard Masséna;primary;50;
V75013_1147;195204180;"https://www.openstreetmap.org/way/195204180";Boulevard du Général d'Armée Jean Simon;cycleway;null;
V75013_1148;195762242;"https://www.openstreetmap.org/way/195762242";Rue Alice Domon et Léonie Duquet;residential;30;
V75013_1149;195762245;"https://www.openstreetmap.org/way/195762245";Rue Jean-Baptiste Berlier;secondary;30;
V75013_1150;196019718;"https://www.openstreetmap.org/way/196019718";Rue de Patay;tertiary;30;
V75013_1151;197358747;"https://www.openstreetmap.org/way/197358747";null;service;null;
V75013_1152;197405381;"https://www.openstreetmap.org/way/197405381";null;steps;null;
V75013_1153;197405382;"https://www.openstreetmap.org/way/197405382";Rue Watt;residential;30;
V75013_1154;197464171;"https://www.openstreetmap.org/way/197464171";Avenue Claude Regaud;secondary;30;
V75013_1155;197464172;"https://www.openstreetmap.org/way/197464172";Boulevard Masséna;primary;50;
V75013_1156;197464174;"https://www.openstreetmap.org/way/197464174";Rue Albert Bayet;unclassified;30;
V75013_1157;197464535;"https://www.openstreetmap.org/way/197464535";Boulevard Vincent Auriol;primary;30;
V75013_1158;199401292;"https://www.openstreetmap.org/way/199401292";Boulevard du Général d'Armée Jean Simon;cycleway;null;
V75013_1159;199673645;"https://www.openstreetmap.org/way/199673645";Villa Tolbiac;service;null;
V75013_1160;202158017;"https://www.openstreetmap.org/way/202158017";Rue Léo Frankel;residential;30;
V75013_1161;204017816;"https://www.openstreetmap.org/way/204017816";null;service;null;
V75013_1162;204480218;"https://www.openstreetmap.org/way/204480218";Entrée Est;steps;null;
V75013_1163;204480219;"https://www.openstreetmap.org/way/204480219";Entrée Ouest;steps;null;
V75013_1164;204485765;"https://www.openstreetmap.org/way/204485765";Rue Choderlos de Laclos;footway;null;
V75013_1165;204485768;"https://www.openstreetmap.org/way/204485768";Rue Choderlos de Laclos;footway;null;
V75013_1166;204817242;"https://www.openstreetmap.org/way/204817242";null;footway;null;
V75013_1167;204817243;"https://www.openstreetmap.org/way/204817243";null;footway;null;
V75013_1168;204817244;"https://www.openstreetmap.org/way/204817244";Cité de Port-Royal;service;null;
V75013_1169;204817245;"https://www.openstreetmap.org/way/204817245";Cité de Port-Royal;service;null;
V75013_1170;205227732;"https://www.openstreetmap.org/way/205227732";Cour Museum;service;null;
V75013_1171;205405863;"https://www.openstreetmap.org/way/205405863";null;pedestrian;null;
V75013_1172;207388717;"https://www.openstreetmap.org/way/207388717";null;footway;null;
V75013_1173;207761531;"https://www.openstreetmap.org/way/207761531";null;footway;null;
V75013_1174;207761532;"https://www.openstreetmap.org/way/207761532";null;footway;null;
V75013_1175;207761533;"https://www.openstreetmap.org/way/207761533";null;footway;null;
V75013_1176;207761534;"https://www.openstreetmap.org/way/207761534";null;footway;null;
V75013_1177;207761535;"https://www.openstreetmap.org/way/207761535";null;footway;null;
V75013_1178;207761536;"https://www.openstreetmap.org/way/207761536";null;footway;null;
V75013_1179;208112167;"https://www.openstreetmap.org/way/208112167";Boulevard Masséna;cycleway;null;
V75013_1180;208112168;"https://www.openstreetmap.org/way/208112168";null;footway;null;
V75013_1181;208112169;"https://www.openstreetmap.org/way/208112169";null;footway;null;
V75013_1182;208112170;"https://www.openstreetmap.org/way/208112170";null;footway;null;
V75013_1183;208112171;"https://www.openstreetmap.org/way/208112171";null;footway;null;
V75013_1184;208112174;"https://www.openstreetmap.org/way/208112174";null;footway;null;
V75013_1185;209282041;"https://www.openstreetmap.org/way/209282041";Boulevard Masséna;primary;50;
V75013_1186;209282042;"https://www.openstreetmap.org/way/209282042";Boulevard Masséna;primary;50;
V75013_1187;209282568;"https://www.openstreetmap.org/way/209282568";Rue de Tolbiac;secondary;30;
V75013_1188;209631515;"https://www.openstreetmap.org/way/209631515";Quai d'Ivry;primary;30;
V75013_1189;209631516;"https://www.openstreetmap.org/way/209631516";Quai Panhard et Levassor;primary;30;
V75013_1190;209631517;"https://www.openstreetmap.org/way/209631517";Quai d'Ivry;cycleway;null;
V75013_1191;209631989;"https://www.openstreetmap.org/way/209631989";null;steps;null;
V75013_1192;209631990;"https://www.openstreetmap.org/way/209631990";null;footway;null;
V75013_1193;210583250;"https://www.openstreetmap.org/way/210583250";Promenade Jules Isaac;cycleway;null;
V75013_1194;210583254;"https://www.openstreetmap.org/way/210583254";Promenade Jules Isaac;cycleway;null;
V75013_1195;210977375;"https://www.openstreetmap.org/way/210977375";null;service;null;
V75013_1196;210977378;"https://www.openstreetmap.org/way/210977378";null;service;null;
V75013_1197;210981238;"https://www.openstreetmap.org/way/210981238";null;service;null;
V75013_1198;211419418;"https://www.openstreetmap.org/way/211419418";null;service;null;
V75013_1199;211419710;"https://www.openstreetmap.org/way/211419710";null;footway;null;
V75013_1200;215202698;"https://www.openstreetmap.org/way/215202698";Rue Brillat-Savarin;residential;30;
V75013_1201;215270695;"https://www.openstreetmap.org/way/215270695";null;steps;null;
V75013_1202;215486916;"https://www.openstreetmap.org/way/215486916";Rue Duméril;residential;30;
V75013_1203;215486917;"https://www.openstreetmap.org/way/215486917";Rue Duméril;residential;30;
V75013_1204;215867957;"https://www.openstreetmap.org/way/215867957";Rue Pirandello;residential;30;
V75013_1205;215867958;"https://www.openstreetmap.org/way/215867958";Rue Pirandello;pedestrian;null;
V75013_1206;216252621;"https://www.openstreetmap.org/way/216252621";Rue Marc Antoine Charpentier;pedestrian;null;
V75013_1207;216252622;"https://www.openstreetmap.org/way/216252622";Rue Marc Antoine Charpentier;pedestrian;null;
V75013_1208;216252623;"https://www.openstreetmap.org/way/216252623";Rue Marc Antoine Charpentier;pedestrian;null;
V75013_1209;216409892;"https://www.openstreetmap.org/way/216409892";null;cycleway;null;
V75013_1210;216409893;"https://www.openstreetmap.org/way/216409893";null;cycleway;null;
V75013_1211;217409587;"https://www.openstreetmap.org/way/217409587";null;footway;null;
V75013_1212;217409588;"https://www.openstreetmap.org/way/217409588";null;footway;null;
V75013_1213;217522637;"https://www.openstreetmap.org/way/217522637";null;footway;null;
V75013_1214;217522639;"https://www.openstreetmap.org/way/217522639";null;footway;null;
V75013_1215;217522641;"https://www.openstreetmap.org/way/217522641";Cour Saint-Louis;footway;null;
V75013_1216;217900855;"https://www.openstreetmap.org/way/217900855";Impasse du Petit Modèle;service;null;
V75013_1217;217900856;"https://www.openstreetmap.org/way/217900856";Passage Commun X/13;service;null;
V75013_1218;219443319;"https://www.openstreetmap.org/way/219443319";null;steps;null;
V75013_1219;219528507;"https://www.openstreetmap.org/way/219528507";Rue de la Providence;living_street;20;
V75013_1220;219528508;"https://www.openstreetmap.org/way/219528508";null;footway;null;
V75013_1221;219962564;"https://www.openstreetmap.org/way/219962564";Avenue Edison;cycleway;null;
V75013_1222;219962565;"https://www.openstreetmap.org/way/219962565";Avenue Edison;cycleway;null;
V75013_1223;219962566;"https://www.openstreetmap.org/way/219962566";Avenue Edison;residential;30;
V75013_1224;219962567;"https://www.openstreetmap.org/way/219962567";Avenue Edison;residential;30;
V75013_1225;220011101;"https://www.openstreetmap.org/way/220011101";null;footway;null;
V75013_1226;220011103;"https://www.openstreetmap.org/way/220011103";null;footway;null;
V75013_1227;220011105;"https://www.openstreetmap.org/way/220011105";null;footway;null;
V75013_1228;220090113;"https://www.openstreetmap.org/way/220090113";null;footway;null;
V75013_1229;220362132;"https://www.openstreetmap.org/way/220362132";Rue des Serres;service;null;
V75013_1230;220362133;"https://www.openstreetmap.org/way/220362133";Rue des Serres;service;null;
V75013_1231;220362134;"https://www.openstreetmap.org/way/220362134";null;service;null;
V75013_1232;220362135;"https://www.openstreetmap.org/way/220362135";null;service;null;
V75013_1233;220369633;"https://www.openstreetmap.org/way/220369633";null;footway;null;
V75013_1234;220369634;"https://www.openstreetmap.org/way/220369634";null;footway;null;
V75013_1235;220369636;"https://www.openstreetmap.org/way/220369636";null;construction;null;
V75013_1236;220369637;"https://www.openstreetmap.org/way/220369637";null;service;null;
V75013_1237;220369638;"https://www.openstreetmap.org/way/220369638";null;footway;null;
V75013_1238;220369639;"https://www.openstreetmap.org/way/220369639";null;footway;null;
V75013_1239;220405064;"https://www.openstreetmap.org/way/220405064";Rue Léon-Maurice Nordmann;residential;30;
V75013_1240;220522042;"https://www.openstreetmap.org/way/220522042";null;footway;null;
V75013_1241;220522043;"https://www.openstreetmap.org/way/220522043";null;footway;null;
V75013_1242;220522045;"https://www.openstreetmap.org/way/220522045";null;steps;null;
V75013_1243;220636397;"https://www.openstreetmap.org/way/220636397";null;footway;null;
V75013_1244;220636400;"https://www.openstreetmap.org/way/220636400";null;footway;null;
V75013_1245;220636401;"https://www.openstreetmap.org/way/220636401";null;footway;null;
V75013_1246;220636403;"https://www.openstreetmap.org/way/220636403";null;footway;null;
V75013_1247;220636405;"https://www.openstreetmap.org/way/220636405";null;footway;null;
V75013_1248;220636407;"https://www.openstreetmap.org/way/220636407";null;footway;null;
V75013_1249;220636410;"https://www.openstreetmap.org/way/220636410";null;footway;null;
V75013_1250;220636412;"https://www.openstreetmap.org/way/220636412";null;footway;null;
V75013_1251;220636414;"https://www.openstreetmap.org/way/220636414";null;footway;null;
V75013_1252;220636416;"https://www.openstreetmap.org/way/220636416";null;footway;null;
V75013_1253;220636418;"https://www.openstreetmap.org/way/220636418";null;steps;null;
V75013_1254;220636422;"https://www.openstreetmap.org/way/220636422";null;footway;null;
V75013_1255;220851313;"https://www.openstreetmap.org/way/220851313";null;footway;null;
V75013_1256;220851314;"https://www.openstreetmap.org/way/220851314";null;footway;null;
V75013_1257;220851315;"https://www.openstreetmap.org/way/220851315";null;footway;null;
V75013_1258;220918431;"https://www.openstreetmap.org/way/220918431";null;footway;null;
V75013_1259;220918432;"https://www.openstreetmap.org/way/220918432";null;footway;null;
V75013_1260;221071437;"https://www.openstreetmap.org/way/221071437";Avenue Edison;residential;30;
V75013_1261;221071438;"https://www.openstreetmap.org/way/221071438";Avenue Edison;residential;30;
V75013_1262;221071444;"https://www.openstreetmap.org/way/221071444";null;service;null;
V75013_1263;221071445;"https://www.openstreetmap.org/way/221071445";null;service;null;
V75013_1264;221071447;"https://www.openstreetmap.org/way/221071447";null;service;null;
V75013_1265;221071448;"https://www.openstreetmap.org/way/221071448";null;service;null;
V75013_1266;221071449;"https://www.openstreetmap.org/way/221071449";null;service;null;
V75013_1267;221071450;"https://www.openstreetmap.org/way/221071450";null;service;null;
V75013_1268;221071451;"https://www.openstreetmap.org/way/221071451";null;service;null;
V75013_1269;221071453;"https://www.openstreetmap.org/way/221071453";null;service;null;
V75013_1270;221071454;"https://www.openstreetmap.org/way/221071454";null;service;null;
V75013_1271;221071455;"https://www.openstreetmap.org/way/221071455";null;service;null;
V75013_1272;221071456;"https://www.openstreetmap.org/way/221071456";null;service;null;
V75013_1273;221071457;"https://www.openstreetmap.org/way/221071457";null;service;null;
V75013_1274;221071458;"https://www.openstreetmap.org/way/221071458";null;service;null;
V75013_1275;221071459;"https://www.openstreetmap.org/way/221071459";null;service;null;
V75013_1276;221089504;"https://www.openstreetmap.org/way/221089504";Avenue d'Ivry;service;30;
V75013_1277;221089507;"https://www.openstreetmap.org/way/221089507";Rue des Hautes Formes;pedestrian;null;
V75013_1278;221089508;"https://www.openstreetmap.org/way/221089508";null;footway;null;
V75013_1279;221089509;"https://www.openstreetmap.org/way/221089509";Allée Django Reinhardt;footway;null;
V75013_1280;221089512;"https://www.openstreetmap.org/way/221089512";null;footway;null;
V75013_1281;221089513;"https://www.openstreetmap.org/way/221089513";null;service;null;
V75013_1282;221089515;"https://www.openstreetmap.org/way/221089515";null;service;null;
V75013_1283;221095381;"https://www.openstreetmap.org/way/221095381";Rue Jean-Sébastien Bach;residential;30;
V75013_1284;221095382;"https://www.openstreetmap.org/way/221095382";Rue du Docteur Victor Hutinel;residential;30;
V75013_1285;221095386;"https://www.openstreetmap.org/way/221095386";Rue Jean-Sébastien Bach;residential;30;
V75013_1286;221095387;"https://www.openstreetmap.org/way/221095387";Voie FI/13;footway;null;
V75013_1287;221095388;"https://www.openstreetmap.org/way/221095388";Voie FI/13;footway;null;
V75013_1288;221095389;"https://www.openstreetmap.org/way/221095389";Voie FI/13;footway;null;
V75013_1289;221095390;"https://www.openstreetmap.org/way/221095390";Voie FI/13;steps;null;
V75013_1290;221095391;"https://www.openstreetmap.org/way/221095391";Voie FI/13;steps;null;
V75013_1291;221095392;"https://www.openstreetmap.org/way/221095392";Voie FI/13;steps;null;
V75013_1292;221095393;"https://www.openstreetmap.org/way/221095393";Voie FI/13;footway;null;
V75013_1293;221095394;"https://www.openstreetmap.org/way/221095394";Voie FI/13;footway;null;
V75013_1294;221095395;"https://www.openstreetmap.org/way/221095395";null;service;null;
